time_interval,day_of_week,address,latitude,longitude,available_bikes,bike_stands,capacity_ratio
19:00 - 19:30,Saturday,Eccles Street East,53.3581,-6.2656,18,324,0.05555555555555555
19:00 - 19:30,Saturday,Emmet Road,53.3407,-6.30819,72,480,0.15
19:00 - 19:30,Saturday,Exchequer Street,53.343,-6.26358,330,336,0.9821428571428571
19:00 - 19:30,Saturday,Excise Walk,53.3478,-6.24424,236,480,0.49166666666666664
19:00 - 19:30,Saturday,Fenian Street,53.3414,-6.24672,227,420,0.5404761904761904
19:00 - 19:30,Saturday,Fitzwilliam Square East,53.3352,-6.2509,62,520,0.11923076923076924
19:00 - 19:30,Saturday,Fitzwilliam Square West,53.3361,-6.25282,176,360,0.4888888888888889
19:00 - 19:30,Saturday,Fownes Street Upper,53.3446,-6.26337,360,360,1.0
19:00 - 19:30,Saturday,Francis Street,53.3421,-6.27523,35,360,0.09722222222222222
19:00 - 19:30,Saturday,Frederick Street South,53.3415,-6.25685,392,480,0.8166666666666667
19:00 - 19:30,Saturday,George's Lane,53.3502,-6.2797,53,480,0.11041666666666666
19:00 - 19:30,Saturday,Georges Quay,53.3475,-6.25219,171,220,0.7772727272727272
19:00 - 19:30,Saturday,Golden Lane,53.3408,-6.26773,185,240,0.7708333333333334
19:00 - 19:30,Saturday,Grand Canal Dock,53.3426,-6.2387,141,440,0.32045454545454544
19:00 - 19:30,Saturday,Grangegorman Lower (Central),53.3552,-6.27842,117,480,0.24375
19:00 - 19:30,Saturday,Grangegorman Lower (North),53.356,-6.27838,48,468,0.10256410256410256
19:00 - 19:30,Saturday,Grangegorman Lower (South),53.3547,-6.27868,62,480,0.12916666666666668
19:00 - 19:30,Saturday,Grantham Street,53.3341,-6.26544,122,300,0.4066666666666667
19:00 - 19:30,Saturday,Grattan Street,53.3396,-6.24378,120,276,0.43478260869565216
19:00 - 19:30,Saturday,Greek Street,53.3469,-6.27298,40,240,0.16666666666666666
19:00 - 19:30,Saturday,Guild Street,53.3479,-6.24093,280,480,0.5833333333333334
19:00 - 19:30,Saturday,Hanover Quay,53.3441,-6.23715,114,480,0.2375
19:00 - 19:30,Saturday,Hanover Quay East,53.3437,-6.23175,211,520,0.40576923076923077
19:00 - 19:30,Saturday,Harcourt Terrace,53.3328,-6.25794,62,260,0.23846153846153847
19:00 - 19:30,Saturday,Hardwicke Place,53.357,-6.26323,30,350,0.08571428571428572
19:00 - 19:30,Saturday,Hardwicke Street,53.3555,-6.26442,3,192,0.015625
19:00 - 19:30,Saturday,Hatch Street,53.334,-6.26071,78,432,0.18055555555555555
19:00 - 19:30,Saturday,Herbert Place,53.3344,-6.24557,195,360,0.5416666666666666
19:00 - 19:30,Saturday,Herbert Street,53.3357,-6.24551,22,480,0.04583333333333333
19:00 - 19:30,Saturday,Heuston Bridge (North),53.3478,-6.29243,393,480,0.81875
19:00 - 19:30,Saturday,Heuston Bridge (South),53.3471,-6.29204,203,300,0.6766666666666666
19:00 - 19:30,Saturday,Heuston Station (Car Park),53.347,-6.2978,42,480,0.0875
19:00 - 19:30,Saturday,Heuston Station (Central),53.3466,-6.29692,330,480,0.6875
19:00 - 19:30,Saturday,High Street,53.3436,-6.27507,44,319,0.13793103448275862
19:00 - 19:30,Saturday,James Street,53.3435,-6.28741,89,440,0.20227272727272727
19:00 - 19:30,Saturday,James Street East,53.3366,-6.24811,176,360,0.4888888888888889
19:00 - 19:30,Saturday,Jervis Street,53.3483,-6.26665,186,231,0.8051948051948052
19:00 - 19:30,Saturday,John Street West,53.3431,-6.27717,42,403,0.10421836228287841
19:00 - 19:30,Saturday,Kevin Street,53.3378,-6.2677,69,480,0.14375
19:00 - 19:30,Saturday,Killarney Street,53.3548,-6.24758,241,390,0.617948717948718
19:00 - 19:30,Saturday,Kilmainham Gaol,53.3421,-6.31002,145,440,0.32954545454545453
19:00 - 19:30,Saturday,Kilmainham Lane,53.3418,-6.30509,72,360,0.2
19:00 - 19:30,Saturday,King Street North,53.3503,-6.27351,57,360,0.15833333333333333
19:00 - 19:30,Saturday,Leinster Street South,53.3422,-6.25449,341,360,0.9472222222222222
19:00 - 19:30,Saturday,Lime Street,53.346,-6.24358,85,440,0.19318181818181818
19:00 - 19:30,Saturday,Market Street South,53.3423,-6.28766,21,456,0.046052631578947366
19:00 - 19:30,Saturday,Mater Hospital,53.36,-6.26483,35,520,0.0673076923076923
19:00 - 19:30,Saturday,Merrion Square East,53.3394,-6.24655,291,390,0.7461538461538462
19:00 - 19:30,Saturday,Merrion Square South,53.3386,-6.24861,332,480,0.6916666666666667
19:00 - 19:30,Saturday,Merrion Square West,53.3398,-6.25199,260,260,1.0
19:00 - 19:30,Saturday,Molesworth Street,53.3413,-6.25812,161,280,0.575
19:00 - 19:30,Saturday,Mount Brown,53.3416,-6.29719,12,242,0.049586776859504134
19:00 - 19:30,Saturday,Mount Street Lower,53.338,-6.24153,170,520,0.3269230769230769
19:00 - 19:30,Saturday,Mountjoy Square East,53.3567,-6.25636,10,480,0.020833333333333332
19:00 - 19:30,Saturday,Mountjoy Square West,53.3563,-6.25859,106,360,0.29444444444444445
19:00 - 19:30,Saturday,New Central Bank,53.3471,-6.23475,168,480,0.35
19:00 - 19:30,Saturday,Newman House,53.3371,-6.26059,200,480,0.4166666666666667
19:00 - 19:30,Saturday,North Circular Road,53.3596,-6.26035,95,390,0.24358974358974358
19:00 - 19:30,Saturday,North Circular Road (O'Connell's),53.3578,-6.25156,73,360,0.20277777777777778
19:00 - 19:30,Saturday,Oliver Bond Street,53.3439,-6.28053,57,330,0.17272727272727273
19:00 - 19:30,Saturday,Ormond Quay Upper,53.3461,-6.268,350,377,0.9283819628647215
19:00 - 19:30,Saturday,Parkgate Street,53.348,-6.2918,216,456,0.47368421052631576
19:00 - 19:30,Saturday,Parnell Square North,53.3535,-6.26531,12,240,0.05
19:00 - 19:30,Saturday,Parnell Street,53.3509,-6.26512,108,260,0.4153846153846154
19:00 - 19:30,Saturday,Pearse Street,53.3443,-6.25043,275,360,0.7638888888888888
19:00 - 19:30,Saturday,Phibsborough Road,53.3563,-6.27372,177,480,0.36875
19:00 - 19:30,Saturday,Portobello Harbour,53.3304,-6.26516,11,390,0.028205128205128206
19:00 - 19:30,Saturday,Portobello Road,53.3301,-6.26804,25,300,0.08333333333333333
19:00 - 19:30,Saturday,Princes Street / O'Connell Street,53.349,-6.26031,240,276,0.8695652173913043
19:00 - 19:30,Saturday,Rathdown Road,53.3589,-6.28034,105,480,0.21875
19:00 - 19:30,Saturday,Rothe Abbey,53.3388,-6.30395,66,420,0.15714285714285714
19:00 - 19:30,Saturday,Royal Hospital,53.3439,-6.29706,279,520,0.5365384615384615
19:00 - 19:30,Saturday,Sandwith Street,53.3452,-6.24716,299,440,0.6795454545454546
19:00 - 19:30,Saturday,Sir Patrick's Dun,53.3392,-6.24064,304,480,0.6333333333333333
19:00 - 19:30,Saturday,Smithfield,53.3477,-6.27821,10,330,0.030303030303030304
19:00 - 19:30,Saturday,Smithfield North,53.3496,-6.2782,46,390,0.11794871794871795
19:00 - 19:30,Saturday,South Dock Road,53.3418,-6.23129,296,330,0.896969696969697
19:00 - 19:30,Saturday,St James Hospital (Luas),53.3414,-6.29295,98,440,0.22272727272727272
19:00 - 19:30,Saturday,St. Stephen's Green East,53.3378,-6.25603,404,560,0.7214285714285714
19:00 - 19:30,Saturday,St. Stephen's Green South,53.3375,-6.26199,74,360,0.20555555555555555
19:00 - 19:30,Saturday,Talbot Street,53.351,-6.25294,340,480,0.7083333333333334
19:00 - 19:30,Saturday,The Point,53.3469,-6.23085,104,440,0.23636363636363636
19:00 - 19:30,Saturday,Townsend Street,53.3459,-6.25461,193,240,0.8041666666666667
19:00 - 19:30,Saturday,Upper Sherrard Street,53.3584,-6.26064,25,330,0.07575757575757576
19:00 - 19:30,Saturday,Western Way,53.3549,-6.26942,43,480,0.08958333333333333
19:00 - 19:30,Saturday,Wilton Terrace,53.3324,-6.25272,148,260,0.5692307692307692
19:00 - 19:30,Saturday,Wilton Terrace (Park),53.3337,-6.24834,211,480,0.4395833333333333
19:00 - 19:30,Saturday,Wolfe Tone Street,53.3489,-6.26746,307,319,0.9623824451410659
19:00 - 19:30,Saturday,York Street East,53.3388,-6.262,255,320,0.796875
19:00 - 19:30,Saturday,York Street West,53.3393,-6.2647,440,520,0.8461538461538461
19:00 - 19:30,Sunday,Avondale Road,53.3594,-6.27614,54,420,0.12857142857142856
19:00 - 19:30,Sunday,Benson Street,53.3442,-6.23345,149,480,0.3104166666666667
19:00 - 19:30,Sunday,Blackhall Place,53.3488,-6.28164,34,390,0.08717948717948718
19:00 - 19:30,Sunday,Blessington Street,53.3568,-6.26814,6,240,0.025
19:00 - 19:30,Sunday,Bolton Street,53.3512,-6.26986,152,240,0.6333333333333333
19:00 - 19:30,Sunday,Broadstone,53.3547,-6.27231,60,390,0.15384615384615385
19:00 - 19:30,Sunday,Brookfield Road,53.339,-6.30022,33,330,0.1
19:00 - 19:30,Sunday,Buckingham Street Lower,53.3533,-6.24932,305,348,0.8764367816091954
19:00 - 19:30,Sunday,Cathal Brugha Street,53.3521,-6.26053,221,260,0.85
19:00 - 19:30,Sunday,Charlemont Street,53.3307,-6.26018,15,400,0.0375
19:00 - 19:30,Sunday,Charleville Road,53.3592,-6.28187,138,480,0.2875
19:00 - 19:30,Sunday,Christchurch Place,53.3434,-6.27012,198,260,0.7615384615384615
19:00 - 19:30,Sunday,City Quay,53.3466,-6.24615,217,360,0.6027777777777777
19:00 - 19:30,Sunday,Clarendon Row,53.3409,-6.2625,357,403,0.8858560794044665
19:00 - 19:30,Sunday,Clonmel Street,53.336,-6.26298,53,396,0.13383838383838384
19:00 - 19:30,Sunday,Collins Barracks Museum,53.3475,-6.28525,77,456,0.16885964912280702
19:00 - 19:30,Sunday,Convention Centre,53.3474,-6.23852,186,480,0.3875
19:00 - 19:30,Sunday,Custom House,53.3483,-6.25466,291,360,0.8083333333333333
19:00 - 19:30,Sunday,Custom House Quay,53.3479,-6.24805,204,360,0.5666666666666667
19:00 - 19:30,Sunday,Dame Street,53.344,-6.2668,161,176,0.9147727272727273
19:00 - 19:30,Sunday,Denmark Street Great,53.3556,-6.2614,0,240,0.0
19:00 - 19:30,Sunday,Deverell Place,53.3515,-6.25527,290,330,0.8787878787878788
19:00 - 19:30,Sunday,Earlsfort Terrace,53.3343,-6.2585,30,360,0.08333333333333333
19:00 - 19:30,Sunday,Eccles Street,53.3592,-6.26978,21,260,0.08076923076923077
19:00 - 19:30,Sunday,Eccles Street East,53.3581,-6.2656,36,324,0.1111111111111111
19:00 - 19:30,Sunday,Emmet Road,53.3407,-6.30819,74,400,0.185
19:00 - 19:30,Sunday,Exchequer Street,53.343,-6.26358,221,240,0.9208333333333333
19:00 - 19:30,Sunday,Excise Walk,53.3478,-6.24424,204,480,0.425
19:00 - 19:30,Sunday,Fenian Street,53.3414,-6.24672,280,420,0.6666666666666666
19:00 - 19:30,Sunday,Fitzwilliam Square East,53.3352,-6.2509,0,480,0.0
19:00 - 19:30,Sunday,Fitzwilliam Square West,53.3361,-6.25282,59,360,0.1638888888888889
19:00 - 19:30,Sunday,Fownes Street Upper,53.3446,-6.26337,413,420,0.9833333333333333
19:00 - 19:30,Sunday,Francis Street,53.3421,-6.27523,70,360,0.19444444444444445
19:00 - 19:30,Sunday,Frederick Street South,53.3415,-6.25685,456,480,0.95
19:00 - 19:30,Sunday,George's Lane,53.3502,-6.2797,26,440,0.05909090909090909
19:00 - 19:30,Sunday,Georges Quay,53.3475,-6.25219,221,260,0.85
19:00 - 19:30,Sunday,Golden Lane,53.3408,-6.26773,238,240,0.9916666666666667
19:00 - 19:30,Sunday,Grand Canal Dock,53.3426,-6.2387,222,480,0.4625
19:00 - 19:30,Sunday,Grangegorman Lower (Central),53.3552,-6.27842,36,480,0.075
19:00 - 19:30,Sunday,Grangegorman Lower (North),53.356,-6.27838,30,432,0.06944444444444445
19:00 - 19:30,Sunday,Grangegorman Lower (South),53.3547,-6.27868,36,480,0.075
19:00 - 19:30,Sunday,Grantham Street,53.3341,-6.26544,126,330,0.38181818181818183
19:00 - 19:30,Sunday,Grattan Street,53.3396,-6.24378,176,276,0.6376811594202898
19:00 - 19:30,Sunday,Greek Street,53.3469,-6.27298,144,240,0.6
19:00 - 19:30,Sunday,Guild Street,53.3479,-6.24093,293,520,0.5634615384615385
19:00 - 19:30,Sunday,Hanover Quay,53.3441,-6.23715,118,480,0.24583333333333332
19:00 - 19:30,Sunday,Hanover Quay East,53.3437,-6.23175,255,520,0.49038461538461536
19:00 - 19:30,Sunday,Harcourt Terrace,53.3328,-6.25794,6,240,0.025
19:00 - 19:30,Sunday,Hardwicke Place,53.357,-6.26323,72,300,0.24
19:00 - 19:30,Sunday,Hardwicke Street,53.3555,-6.26442,18,192,0.09375
19:00 - 19:30,Sunday,Hatch Street,53.334,-6.26071,48,432,0.1111111111111111
19:00 - 19:30,Sunday,Herbert Place,53.3344,-6.24557,158,330,0.47878787878787876
19:00 - 19:30,Sunday,Herbert Street,53.3357,-6.24551,58,480,0.12083333333333333
19:00 - 19:30,Sunday,Heuston Bridge (North),53.3478,-6.29243,420,480,0.875
19:00 - 19:30,Sunday,Heuston Bridge (South),53.3471,-6.29204,200,300,0.6666666666666666
19:00 - 19:30,Sunday,Heuston Station (Car Park),53.347,-6.2978,240,400,0.6
19:00 - 19:30,Sunday,Heuston Station (Central),53.3466,-6.29692,438,480,0.9125
19:00 - 19:30,Sunday,High Street,53.3436,-6.27507,145,377,0.38461538461538464
19:00 - 19:30,Sunday,James Street,53.3435,-6.28741,12,480,0.025
19:00 - 19:30,Sunday,James Street East,53.3366,-6.24811,6,360,0.016666666666666666
19:00 - 19:30,Sunday,Jervis Street,53.3483,-6.26665,179,210,0.8523809523809524
19:00 - 19:30,Sunday,John Street West,53.3431,-6.27717,12,372,0.03225806451612903
19:00 - 19:30,Sunday,Kevin Street,53.3378,-6.2677,195,440,0.4431818181818182
19:00 - 19:30,Sunday,Killarney Street,53.3548,-6.24758,264,360,0.7333333333333333
19:00 - 19:30,Sunday,Kilmainham Gaol,53.3421,-6.31002,78,480,0.1625
19:00 - 19:30,Sunday,Kilmainham Lane,53.3418,-6.30509,18,360,0.05
19:00 - 19:30,Sunday,King Street North,53.3503,-6.27351,22,360,0.06111111111111111
19:00 - 19:30,Sunday,Leinster Street South,53.3422,-6.25449,314,390,0.8051282051282052
19:00 - 19:30,Sunday,Lime Street,53.346,-6.24358,143,440,0.325
19:00 - 19:30,Sunday,Market Street South,53.3423,-6.28766,17,532,0.03195488721804511
19:00 - 19:30,Sunday,Mater Hospital,53.36,-6.26483,46,480,0.09583333333333334
19:00 - 19:30,Sunday,Merrion Square East,53.3394,-6.24655,144,360,0.4
19:00 - 19:30,Sunday,Merrion Square South,53.3386,-6.24861,204,480,0.425
19:00 - 19:30,Sunday,Merrion Square West,53.3398,-6.25199,217,240,0.9041666666666667
19:00 - 19:30,Sunday,Molesworth Street,53.3413,-6.25812,217,240,0.9041666666666667
19:00 - 19:30,Sunday,Mount Brown,53.3416,-6.29719,10,264,0.03787878787878788
19:00 - 19:30,Sunday,Mount Street Lower,53.338,-6.24153,263,480,0.5479166666666667
19:00 - 19:30,Sunday,Mountjoy Square East,53.3567,-6.25636,10,480,0.020833333333333332
19:00 - 19:30,Sunday,Mountjoy Square West,53.3563,-6.25859,88,360,0.24444444444444444
19:00 - 19:30,Sunday,New Central Bank,53.3471,-6.23475,170,520,0.3269230769230769
19:00 - 19:30,Sunday,Newman House,53.3371,-6.26059,17,440,0.038636363636363635
19:00 - 19:30,Sunday,North Circular Road,53.3596,-6.26035,61,390,0.1564102564102564
19:00 - 19:30,Sunday,North Circular Road (O'Connell's),53.3578,-6.25156,60,360,0.16666666666666666
19:00 - 19:30,Sunday,Oliver Bond Street,53.3439,-6.28053,20,360,0.05555555555555555
19:00 - 19:30,Sunday,Ormond Quay Upper,53.3461,-6.268,307,319,0.9623824451410659
19:00 - 19:30,Sunday,Parkgate Street,53.348,-6.2918,404,456,0.8859649122807017
19:00 - 19:30,Sunday,Parnell Square North,53.3535,-6.26531,12,240,0.05
19:00 - 19:30,Sunday,Parnell Street,53.3509,-6.26512,230,280,0.8214285714285714
19:00 - 19:30,Sunday,Pearse Street,53.3443,-6.25043,280,360,0.7777777777777778
19:00 - 19:30,Sunday,Phibsborough Road,53.3563,-6.27372,100,480,0.20833333333333334
19:00 - 19:30,Sunday,Portobello Harbour,53.3304,-6.26516,106,360,0.29444444444444445
19:00 - 19:30,Sunday,Portobello Road,53.3301,-6.26804,96,360,0.26666666666666666
19:00 - 19:30,Sunday,Princes Street / O'Connell Street,53.349,-6.26031,247,276,0.894927536231884
19:00 - 19:30,Sunday,Rathdown Road,53.3589,-6.28034,25,520,0.04807692307692308
19:00 - 19:30,Sunday,Rothe Abbey,53.3388,-6.30395,30,420,0.07142857142857142
19:00 - 19:30,Sunday,Royal Hospital,53.3439,-6.29706,83,440,0.18863636363636363
19:00 - 19:30,Sunday,Sandwith Street,53.3452,-6.24716,365,480,0.7604166666666666
19:00 - 19:30,Sunday,Sir Patrick's Dun,53.3392,-6.24064,402,480,0.8375
19:00 - 19:30,Sunday,Smithfield,53.3477,-6.27821,60,390,0.15384615384615385
19:00 - 19:30,Sunday,Smithfield North,53.3496,-6.2782,64,300,0.21333333333333335
19:00 - 19:30,Sunday,South Dock Road,53.3418,-6.23129,220,330,0.6666666666666666
19:00 - 19:30,Sunday,St James Hospital (Luas),53.3414,-6.29295,60,400,0.15
19:00 - 19:30,Sunday,St. Stephen's Green East,53.3378,-6.25603,345,520,0.6634615384615384
19:00 - 19:30,Sunday,St. Stephen's Green South,53.3375,-6.26199,72,360,0.2
19:00 - 19:30,Sunday,Talbot Street,53.351,-6.25294,336,440,0.7636363636363637
19:00 - 19:30,Sunday,The Point,53.3469,-6.23085,64,480,0.13333333333333333
19:00 - 19:30,Sunday,Townsend Street,53.3459,-6.25461,214,240,0.8916666666666667
19:00 - 19:30,Sunday,Upper Sherrard Street,53.3584,-6.26064,61,360,0.16944444444444445
19:00 - 19:30,Sunday,Western Way,53.3549,-6.26942,6,480,0.0125
19:00 - 19:30,Sunday,Wilton Terrace,53.3324,-6.25272,68,240,0.2833333333333333
19:00 - 19:30,Sunday,Wilton Terrace (Park),53.3337,-6.24834,94,440,0.21363636363636362
19:00 - 19:30,Sunday,Wolfe Tone Street,53.3489,-6.26746,323,348,0.9281609195402298
19:00 - 19:30,Sunday,York Street East,53.3388,-6.262,429,448,0.9575892857142857
19:00 - 19:30,Sunday,York Street West,53.3393,-6.2647,330,480,0.6875
19:00 - 19:30,Thursday,Avondale Road,53.3594,-6.27614,108,385,0.2805194805194805
19:00 - 19:30,Thursday,Benson Street,53.3442,-6.23345,37,440,0.08409090909090909
19:00 - 19:30,Thursday,Blackhall Place,53.3488,-6.28164,119,360,0.33055555555555555
19:00 - 19:30,Thursday,Blessington Street,53.3568,-6.26814,19,220,0.08636363636363636
19:00 - 19:30,Thursday,Bolton Street,53.3512,-6.26986,14,240,0.058333333333333334
19:00 - 19:30,Thursday,Broadstone,53.3547,-6.27231,2,360,0.005555555555555556
19:00 - 19:30,Thursday,Brookfield Road,53.339,-6.30022,102,330,0.3090909090909091
19:00 - 19:30,Thursday,Buckingham Street Lower,53.3533,-6.24932,120,348,0.3448275862068966
19:00 - 19:30,Thursday,Cathal Brugha Street,53.3521,-6.26053,135,180,0.75
19:00 - 19:30,Thursday,Charlemont Street,53.3307,-6.26018,297,440,0.675
19:00 - 19:30,Thursday,Charleville Road,53.3592,-6.28187,228,440,0.5181818181818182
19:00 - 19:30,Thursday,Christchurch Place,53.3434,-6.27012,53,220,0.2409090909090909
19:00 - 19:30,Thursday,City Quay,53.3466,-6.24615,41,300,0.13666666666666666
19:00 - 19:30,Thursday,Clarendon Row,53.3409,-6.2625,205,310,0.6612903225806451
19:00 - 19:30,Thursday,Clonmel Street,53.336,-6.26298,66,330,0.2
19:00 - 19:30,Thursday,Collins Barracks Museum,53.3475,-6.28525,35,418,0.08373205741626795
19:00 - 19:30,Thursday,Convention Centre,53.3474,-6.23852,40,440,0.09090909090909091
19:00 - 19:30,Thursday,Custom House,53.3483,-6.25466,299,390,0.7666666666666667
19:00 - 19:30,Thursday,Custom House Quay,53.3479,-6.24805,60,300,0.2
19:00 - 19:30,Thursday,Dame Street,53.344,-6.2668,156,192,0.8125
19:00 - 19:30,Thursday,Denmark Street Great,53.3556,-6.2614,21,200,0.105
19:00 - 19:30,Thursday,Deverell Place,53.3515,-6.25527,302,330,0.9151515151515152
19:00 - 19:30,Thursday,Earlsfort Terrace,53.3343,-6.2585,12,360,0.03333333333333333
19:00 - 19:30,Thursday,Eccles Street,53.3592,-6.26978,38,220,0.17272727272727273
19:00 - 19:30,Thursday,Eccles Street East,53.3581,-6.2656,34,297,0.11447811447811448
19:00 - 19:30,Thursday,Emmet Road,53.3407,-6.30819,148,480,0.30833333333333335
19:00 - 19:30,Thursday,Exchequer Street,53.343,-6.26358,168,216,0.7777777777777778
19:00 - 19:30,Thursday,Excise Walk,53.3478,-6.24424,211,400,0.5275
19:00 - 19:30,Thursday,Fenian Street,53.3414,-6.24672,190,455,0.4175824175824176
19:00 - 19:30,Thursday,Fitzwilliam Square East,53.3352,-6.2509,14,440,0.031818181818181815
19:00 - 19:30,Thursday,Fitzwilliam Square West,53.3361,-6.25282,75,360,0.20833333333333334
19:00 - 19:30,Thursday,Fownes Street Upper,53.3446,-6.26337,260,360,0.7222222222222222
19:00 - 19:30,Thursday,Francis Street,53.3421,-6.27523,73,360,0.20277777777777778
19:00 - 19:30,Thursday,Frederick Street South,53.3415,-6.25685,344,440,0.7818181818181819
19:00 - 19:30,Thursday,George's Lane,53.3502,-6.2797,175,480,0.3645833333333333
19:00 - 19:30,Thursday,Georges Quay,53.3475,-6.25219,124,220,0.5636363636363636
19:00 - 19:30,Thursday,Golden Lane,53.3408,-6.26773,17,240,0.07083333333333333
19:00 - 19:30,Thursday,Grand Canal Dock,53.3426,-6.2387,143,440,0.325
19:00 - 19:30,Thursday,Grangegorman Lower (Central),53.3552,-6.27842,90,440,0.20454545454545456
19:00 - 19:30,Thursday,Grangegorman Lower (North),53.356,-6.27838,79,360,0.21944444444444444
19:00 - 19:30,Thursday,Grangegorman Lower (South),53.3547,-6.27868,49,480,0.10208333333333333
19:00 - 19:30,Thursday,Grantham Street,53.3341,-6.26544,73,330,0.22121212121212122
19:00 - 19:30,Thursday,Grattan Street,53.3396,-6.24378,113,299,0.3779264214046823
19:00 - 19:30,Thursday,Greek Street,53.3469,-6.27298,7,240,0.029166666666666667
19:00 - 19:30,Thursday,Guild Street,53.3479,-6.24093,351,440,0.7977272727272727
19:00 - 19:30,Thursday,Hanover Quay,53.3441,-6.23715,192,400,0.48
19:00 - 19:30,Thursday,Hanover Quay East,53.3437,-6.23175,191,400,0.4775
19:00 - 19:30,Thursday,Harcourt Terrace,53.3328,-6.25794,28,200,0.14
19:00 - 19:30,Thursday,Hardwicke Place,53.357,-6.26323,100,275,0.36363636363636365
19:00 - 19:30,Thursday,Hardwicke Street,53.3555,-6.26442,25,176,0.14204545454545456
19:00 - 19:30,Thursday,Hatch Street,53.334,-6.26071,21,396,0.05303030303030303
